,reponame,commitid,commitmsg,commitauthor,commitauthordate,comauthorlogin,shaauthorlogin,stats_total,stats_addns,stats_delns
0,discourse-sidekiq-monitor,34178b637ea508d2ef103b6d48d2e0c21af155dd,Add bug reports section,Leo McArdle,2019-05-29T12:59:40Z,LeoMcA,LeoMcA,4,4,0
1,discourse-sidekiq-monitor,da94cba8e28618702fa29c49ce781bd66a9c9e47,"See PR for details

_(Message COC002)_",Mozilla-GitHub-Standards,2019-03-30T07:11:24Z,Mozilla-GitHub-Standards,Mozilla-GitHub-Standards,15,15,0
2,discourse-sidekiq-monitor,cb3951d5526d5c4f2a7b0bca1fa651b1acc2c319,add more detail to readme usage,Leo McArdle,2018-08-08T18:32:06Z,LeoMcA,LeoMcA,7,7,0
3,discourse-sidekiq-monitor,5757a2e60c2a7bd306324f9d064506a35a331ca7,expose monitoring endpoint,Leo McArdle,2018-08-08T17:54:31Z,LeoMcA,LeoMcA,276,184,92
4,discourse-sidekiq-monitor,3f797c08cffc277c9632d6f40e5f3952c3fcf3b0,set up travis,Leo McArdle,2018-08-08T12:31:15Z,LeoMcA,LeoMcA,106,73,33
5,discourse-sidekiq-monitor,7d39326e13f32e2b7b189669f34d95c667684f28,bump version,Leo McArdle,2018-08-02T13:09:16Z,LeoMcA,LeoMcA,2,1,1
6,discourse-sidekiq-monitor,b0e3b4771dc2b1e42878ff4660ab7f5d2ba294d7,remember to send payload,Leo McArdle,2018-08-02T13:08:48Z,LeoMcA,LeoMcA,12,8,4
7,discourse-sidekiq-monitor,fb0c51fc0c37ca53ddd6f422f897c87d29e33123,initial code,Leo McArdle,2018-08-02T12:34:22Z,LeoMcA,LeoMcA,104,104,0
8,discourse-sidekiq-monitor,225179e81902c5bc88b7d1fbb25bd15c832b1a83,Initial commit,Leo McArdle,2018-08-02T10:32:11Z,LeoMcA,LeoMcA,373,373,0
