,reponame,commitid,commitmsg,commitauthor,commitauthordate,comauthorlogin,shaauthorlogin,stats_total,stats_addns,stats_delns
0,cef,39a9223fba2b9a791f63a6e9e1cda745815eee1e,prepping 0.4,Tarek Ziade,2012-10-17T19:43:56Z,tarekziade,tarekziade,2,1,1
1,cef,b86e0eb4ff0d64659b4e54136eff69f101d84090,more fix for bug 800462,Tarek Ziade,2012-10-17T19:35:12Z,tarekziade,tarekziade,18,10,8
2,cef,d26bf29d603089b16847baf065d13d6a49b6ad24,fixed the len call on non-ascii chars - bug 800462,Tarek Ziade,2012-10-17T08:03:55Z,tarekziade,tarekziade,27,26,1
3,cef,84bd5407a56a082f5b998f8a52e632f8569cf499,"Merge pull request #2 from rfk/master

Make syslog.LOG_PERROR optional",Tarek Ziade,2012-09-13T08:01:05Z,tarekziade,tarekziade,7,5,2
4,cef,9f494f5fcf6598fa2a2cd6aed344ec04a154974d,Allow for syslog.LOG_PERROR being undefined on some platforms.,Ryan Kelly,2012-09-11T23:29:59Z,rfk,rfk,7,5,2
5,cef,422d14e6db205ac60f99e5c394819755fa24b0d2,"Merge pull request #1 from washort/master

use 'dhost' instead of 'dest', as per CEF standard",Tarek Ziade,2012-09-11T16:29:27Z,tarekziade,tarekziade,4,2,2
6,cef,e83b559a74fd400cb357d06f0a793abd5e08e09c,"use 'dhost' instead of 'dest', as per CEF standard",Allen Short,2012-09-10T22:33:54Z,Allen Short,Allen Short,4,2,2
7,cef,0487f87f98da2317b5395d507df1c7126cd7e6f0,initial import from https://hg.mozilla.org/services/cef/file/08f528276040,Tarek Ziade,2012-09-10T22:02:39Z,tarekziade,tarekziade,650,650,0
