,reponame,commitid,commitmsg,commitauthor,commitauthordate,comauthorlogin,shaauthorlogin,stats_total,stats_addns,stats_delns
30,MoDataSubmission,e898e383540af560542adc950e3caebad46e4525,prod fixes,Kyle Lahnakoski,2016-01-09T14:10:47Z,Kyle Lahnakoski,Kyle Lahnakoski,15,14,1
31,MoDataSubmission,319771f10b532948b22cbbab940e2eeadd16ede2,fix ignore file to include more,Kyle Lahnakoski,2016-01-09T13:06:24Z,Kyle Lahnakoski,Kyle Lahnakoski,2644,2591,53
32,MoDataSubmission,bb789c4b8bd40a8f48e63a36f2a8e35d1b6a4d12,attempting to install on server,Kyle Lahnakoski,2016-01-09T12:57:29Z,Kyle Lahnakoski,Kyle Lahnakoski,53,46,7
33,MoDataSubmission,e81f71b918f9a7e1ce61077c7648f0bd79788ae7,docs,Kyle Lahnakoski,2016-01-09T03:54:47Z,Kyle Lahnakoski,Kyle Lahnakoski,7,6,1
34,MoDataSubmission,a08e40eda10e94ed7f2f93ba521d1c32850aeef4,admin,Kyle Lahnakoski,2016-01-09T03:48:41Z,Kyle Lahnakoski,Kyle Lahnakoski,26,19,7
35,MoDataSubmission,1c98a7063b6ab8232960a0e2efc6fe0ec71a8572,i think it is working,Kyle Lahnakoski,2016-01-09T03:37:01Z,Kyle Lahnakoski,Kyle Lahnakoski,92,61,31
36,MoDataSubmission,376ae28c1c7294cbd39ad4b4b3422f054876ad50,"more fixes, almost working!",Kyle Lahnakoski,2016-01-09T00:01:27Z,Kyle Lahnakoski,Kyle Lahnakoski,169,126,43
37,MoDataSubmission,d0a9228769f7530c8e4a0ec2dcacc2471b04403a,whitespace,Kyle Lahnakoski,2016-01-08T20:42:33Z,Kyle Lahnakoski,Kyle Lahnakoski,11,4,7
38,MoDataSubmission,feda2db4cf9728f87cbe18f107a35a36203d9eec,add config files,Kyle Lahnakoski,2016-01-08T20:41:27Z,Kyle Lahnakoski,Kyle Lahnakoski,131,120,11
39,MoDataSubmission,8b4305a0fad61bdfa41d0f95f603e7e1b2c4e6b2,"adding test
still not working",Kyle Lahnakoski,2016-01-08T20:41:03Z,Kyle Lahnakoski,Kyle Lahnakoski,196,175,21
40,MoDataSubmission,58bd0875af2845b2b2e6a86da3f8796df5818a46,not done,Kyle Lahnakoski,2016-01-08T17:49:14Z,Kyle Lahnakoski,Kyle Lahnakoski,148,148,0
41,MoDataSubmission,4841fe3c66d831c02b7a92ff82c0834dc765cee8,add lib,Kyle Lahnakoski,2016-01-08T17:48:52Z,Kyle Lahnakoski,Kyle Lahnakoski,33869,33869,0
42,MoDataSubmission,1978e18e1944ced806153911494c7fd3237e71c9,Initial commit,Kyle Lahnakoski,2016-01-08T16:29:11Z,Kyle Lahnakoski,Kyle Lahnakoski,419,419,0
