,reponame,commitid,commitmsg,commitauthor,commitauthordate,comauthorlogin,shaauthorlogin,stats_total,stats_addns,stats_delns
36,global-sprint,68b5473fa55ddf8e6961c88e660e74eb4c711a09,Update participants.md,Zannah Marsh,2017-04-13T15:55:40Z,zee-moz,zee-moz,17,15,2
37,global-sprint,ffa27b8f5c95962eeeeba3930068b7ea6dc92014,Update participants.md,Zannah Marsh,2017-04-12T22:09:18Z,zee-moz,zee-moz,2,1,1
38,global-sprint,f967a7195c73518563f331c9869cb6b6d565f236,Update home.html,Zannah Marsh,2017-04-12T21:59:00Z,zee-moz,zee-moz,6,3,3
39,global-sprint,af0ec2cec6dabe2b401dd6f1f241757339b2dd17,Update README.md,Zannah Marsh,2017-04-12T20:17:23Z,zee-moz,zee-moz,3,1,2
40,global-sprint,f4b9b0319b16670d210529975d2073e9dfb938e6,Update project-requirements.md,Zannah Marsh,2017-04-12T19:59:54Z,zee-moz,zee-moz,5,3,2
41,global-sprint,1c9d3bbe66f3abda9826ce02084d3df98e782eff,Update project-requirements.md,Zannah Marsh,2017-04-12T19:59:03Z,zee-moz,zee-moz,7,4,3
42,global-sprint,b0f95dc1cc50da8a92a6f957c996d14afe552670,Update project-lead.md,Zannah Marsh,2017-04-12T19:57:40Z,zee-moz,zee-moz,2,2,0
43,global-sprint,71f7a2b02cbd19d858afa8b3b277e2ae61e71028,Update site-hosts.md,Zannah Marsh,2017-04-12T19:56:14Z,zee-moz,zee-moz,2,2,0
44,global-sprint,e825e892c71362b740abdd643e7540ccfe7e87fa,Update participants.md,Zannah Marsh,2017-04-12T19:49:32Z,zee-moz,zee-moz,2,1,1
45,global-sprint,6ebb138c9f7c5a54cec59bbb6f1e06cbf4d40908,Update participants.md,Zannah Marsh,2017-04-12T19:47:36Z,zee-moz,zee-moz,2,2,0
46,global-sprint,9245238bf6a60514fa7e6d7ba3ab37928a0b6791,Update templates.md,Zannah Marsh,2017-04-12T19:42:54Z,zee-moz,zee-moz,5,3,2
47,global-sprint,a239f3a49949f9264c3ac255d3918fe6331676d5,Update site-hosts.md,Zannah Marsh,2017-04-12T19:41:12Z,zee-moz,zee-moz,3,3,0
48,global-sprint,d043852304a28f2942e4b75a243c18f1a29c7990,Update participants.md,Zannah Marsh,2017-04-12T19:23:19Z,zee-moz,zee-moz,2,1,1
49,global-sprint,674ff93054c0b6d59c24532ea41c151137762427,Update participants.md,Zannah Marsh,2017-04-12T19:17:31Z,zee-moz,zee-moz,3,3,0
50,global-sprint,ae906324d6cae2c3aba926cee38ad4d3bfa1a471,Update project-lead.md,Zannah Marsh,2017-04-12T19:14:09Z,zee-moz,zee-moz,2,1,1
51,global-sprint,fdd22014d680f963c776629ee85426a1ce58b925,Update project-lead.md,Zannah Marsh,2017-04-12T19:11:02Z,zee-moz,zee-moz,9,6,3
52,global-sprint,1185f6f1693aa08bbc14ad8d26bcf61072fed7ce,update form script,Abigail Cabunoc,2017-04-12T18:08:42Z,acabunoc,acabunoc,30,22,8
53,global-sprint,5da05e6a0aa7ac0d7a4a3b9f6c2c67c9da10e5a0,mozfest -> mozsprint,Abigail Cabunoc,2017-04-12T17:38:28Z,acabunoc,acabunoc,8,4,4
54,global-sprint,8c4be8b96007a3625ceb962482cdabd88c925d37,add jekyll gems,Abigail Cabunoc,2017-04-11T20:06:43Z,acabunoc,acabunoc,3,3,0
55,global-sprint,93d2856f6b5f9fc07caa0a2f978bd6a363a09a33,add featured projects,Abigail Cabunoc,2017-04-11T20:03:29Z,acabunoc,acabunoc,125,124,1
56,global-sprint,e12496950f09a153224df5ec25934af23353b795,add google form script (minus email addresses),Abigail Cabunoc,2017-04-11T18:15:50Z,acabunoc,acabunoc,121,121,0
57,global-sprint,6c12d94cde32c7d1ff034d70d46e0dbc9643535b,"add outline
* I'll add content later!",Abigail Cabunoc,2017-04-11T00:44:43Z,acabunoc,acabunoc,20,12,8
58,global-sprint,42a4608314c41fe4c0128ccac10321df32509a9f,Update issue-template.md,Zannah Marsh,2017-04-10T18:47:36Z,zee-moz,zee-moz,2,0,2
59,global-sprint,4abc364a182e0fcad953591f36c5ab135998c57c,removed roadmap,Zannah Marsh,2017-04-10T18:46:39Z,zee-moz,zee-moz,3,0,3
60,global-sprint,ff25fb4a1ba2f8bcaca9aa76c5ad9f5abeb7008a,Updates from KZ,Kevin Zawacki,2017-04-10T18:41:59Z,KevZawacki,KevZawacki,2,1,1
61,global-sprint,610989bdc88592f0653e3396eabaa781a5079031,add links,Abigail Cabunoc,2017-04-07T20:11:32Z,acabunoc,acabunoc,12,6,6
62,global-sprint,749f504f1a8b1b8d43264e45ec9de748d1a5822e,add templates and restructure,Abigail Cabunoc,2017-04-07T20:09:21Z,acabunoc,acabunoc,102,84,18
63,global-sprint,9f634ff03a3c588a6f53443ea7077f1ddddb7060,Update issue-template.md,Zannah Marsh,2017-04-06T15:21:46Z,zee-moz,zee-moz,2,1,1
64,global-sprint,73d6d95daccbc1cfa6a15c94f3ca35e6d975b77c,Update issue-template.md,Zannah Marsh,2017-04-06T15:20:41Z,zee-moz,zee-moz,13,8,5
65,global-sprint,4ced053630b23f26f9a86737f6190b7e27f00528,Create issue-template.md,Zannah Marsh,2017-04-06T15:13:11Z,zee-moz,zee-moz,37,37,0
66,global-sprint,3675899b8a27f624137261c579b4a37a8a65059b,Update projects.md,Zannah Marsh,2017-04-05T18:00:22Z,zee-moz,zee-moz,2,1,1
67,global-sprint,523a456c251efd0ca3a7715e185de6c7e64f87b7,Update home.html,Zannah Marsh,2017-04-05T17:35:19Z,zee-moz,zee-moz,6,3,3
68,global-sprint,2d7d53702615bb39ccf750457301f17de4b535f8,Update project-requirements.md,Zannah Marsh,2017-04-05T17:31:59Z,zee-moz,zee-moz,19,9,10
69,global-sprint,a88468fc6f335158209ed70f23116386c1794c7f,Update site-hosts.md,Zannah Marsh,2017-04-05T13:23:50Z,zee-moz,zee-moz,2,1,1
70,global-sprint,a85bd982ce63ac1155b6ee19cadbf5e691d58015,Update site-hosts.md,Zannah Marsh,2017-04-05T13:23:08Z,zee-moz,zee-moz,2,1,1
71,global-sprint,1d78cd68d4bc398f4724ea9f15f1204afc09117e,Update site-hosts.md,Zannah Marsh,2017-04-05T13:22:38Z,zee-moz,zee-moz,22,12,10
72,global-sprint,aaeb750c2777401246c66bad0842f1656fe2c771,Update project-requirements.md,Zannah Marsh,2017-04-05T13:03:34Z,zee-moz,zee-moz,4,3,1
73,global-sprint,fede27eb22382f0d770062f2f9dfbe96dccd61c0,Update home.html,Zannah Marsh,2017-04-05T12:14:43Z,zee-moz,zee-moz,2,1,1
74,global-sprint,1acfd532eb551321f74941fa82130104ffe48aa3,Update home.html,Zannah Marsh,2017-04-04T23:43:16Z,zee-moz,zee-moz,4,2,2
75,global-sprint,efa2c3f05d7873e583a94b464d8c4e353320d08d,Update home.html,Zannah Marsh,2017-04-04T23:41:22Z,zee-moz,zee-moz,4,2,2
76,global-sprint,f049f118deca18523cd8930eb6879eaeab6f7027,Update home.html,Zannah Marsh,2017-04-04T23:38:25Z,zee-moz,zee-moz,8,4,4
77,global-sprint,c15ca3d71dfd5a1df950315ddc7ef8197f382ec7,Update README.md,Zannah Marsh,2017-04-04T23:35:58Z,zee-moz,zee-moz,1,0,1
78,global-sprint,1af36a5a06981742baaf01ec3d2fac2849dc3dfd,Update home.html,Zannah Marsh,2017-04-04T23:35:10Z,zee-moz,zee-moz,2,0,2
79,global-sprint,997e9580dd299c01f3bf076956312ae8f60b4d33,Update home.html,Zannah Marsh,2017-04-04T23:18:54Z,zee-moz,zee-moz,2,0,2
80,global-sprint,0209cec36d6070d4a21b050df87ce8fd47e2b5bc,Update README.md,Zannah Marsh,2017-04-04T23:17:44Z,zee-moz,zee-moz,22,0,22
81,global-sprint,ac550a818e3d8f143373636d96e5d65d79569f0d,Update home.html,Zannah Marsh,2017-04-04T23:14:54Z,zee-moz,zee-moz,38,37,1
82,global-sprint,59fce3b5e2f7ab78daf494aba57c783cd6adeda4,Update projects.md,Zannah Marsh,2017-04-04T23:00:09Z,zee-moz,zee-moz,2,1,1
83,global-sprint,8d6eb22229b5f0792952f2b67dafc629c7d1cd44,Update site-hosts.md,Zannah Marsh,2017-04-04T22:58:20Z,zee-moz,zee-moz,2,1,1
84,global-sprint,dfedc383a75cd72f262cb691ce26a3ad101f264a,Update contents.html,Zannah Marsh,2017-04-04T22:54:36Z,zee-moz,zee-moz,2,1,1
85,global-sprint,3a65f8b8402d6af90c692f22af3c51f89897ee6b,Rename project-checklist.md to project-requirements.md,Zannah Marsh,2017-04-04T22:54:03Z,zee-moz,zee-moz,0,0,0
86,global-sprint,3e3e9be8a9da5f5deb0d595683ce135e1876c2d9,Update projects.md,Zannah Marsh,2017-04-04T22:52:50Z,zee-moz,zee-moz,21,11,10
87,global-sprint,62fc6164fe1a0c4611a1c02678a36ce4949dbc12,Update project-checklist.md,Zannah Marsh,2017-04-04T22:46:19Z,zee-moz,zee-moz,2,1,1
88,global-sprint,e118e0435f6a3ccf53e9e350413d4b7eb6effe35,Update project-checklist.md,Zannah Marsh,2017-04-04T22:40:10Z,zee-moz,zee-moz,6,4,2
89,global-sprint,0f839abe13f68b302707dee6d454a86ea1864e88,Update project-checklist.md,Zannah Marsh,2017-04-04T22:31:42Z,zee-moz,zee-moz,11,6,5
90,global-sprint,e720410e4da0586fb15e5935a9e01ab96287398b,Update project-checklist.md,Zannah Marsh,2017-04-04T22:29:11Z,zee-moz,zee-moz,29,16,13
91,global-sprint,4ad0f24a60c87aba8f21e4730ec8891ca55b788d,Update projects.md,Zannah Marsh,2017-04-04T21:27:57Z,zee-moz,zee-moz,2,1,1
92,global-sprint,91471438ab4b49c17498fd1c6ca74182bd55fdae,Update projects.md,Zannah Marsh,2017-04-04T21:27:18Z,zee-moz,zee-moz,9,3,6
93,global-sprint,0323bab0b964acb9f0f0e7eb9ff2d14d01b86ba6,Update projects.md,Zannah Marsh,2017-04-04T21:25:46Z,zee-moz,zee-moz,2,1,1
94,global-sprint,4c15fa4141145e50da1ed24301c58048ae3aefb6,Update projects.md,Zannah Marsh,2017-04-04T21:23:17Z,zee-moz,zee-moz,9,3,6
95,global-sprint,ef443499a63b3a1ecdfb668396ec4e1189c73d3e,Update projects.md,Zannah Marsh,2017-04-04T21:19:33Z,zee-moz,zee-moz,13,5,8
96,global-sprint,d727f1fe13ed715d1add0190b272647f9d27d340,Update projects.md,Zannah Marsh,2017-04-04T19:55:04Z,zee-moz,zee-moz,10,5,5
97,global-sprint,f67ba7751a34d72f241331460193346531eecbe2,Update projects.md,Zannah Marsh,2017-04-04T17:31:16Z,zee-moz,zee-moz,2,1,1
98,global-sprint,0012587b6948589692678c527affc736ba513741,Update projects.md,Zannah Marsh,2017-04-04T17:28:38Z,zee-moz,zee-moz,6,3,3
99,global-sprint,790ad2795b68c18de226cc88521ee57a54e1ca7f,Update project-checklist.md,Zannah Marsh,2017-04-04T15:56:41Z,zee-moz,zee-moz,4,2,2
100,global-sprint,1892576ce530431383c66866cc71dc27c94dba2a,Update participants.md,Zannah Marsh,2017-04-04T15:55:51Z,zee-moz,zee-moz,4,4,0
101,global-sprint,1ef18d51e2d25557bbd291c50d00ece877a02f2f,Update site-hosts.md,Zannah Marsh,2017-04-04T15:55:24Z,zee-moz,zee-moz,2,1,1
102,global-sprint,2daeb447c57ea1351dbbdc51b20f09c69c4b2f99,Update projects.md,Zannah Marsh,2017-04-04T15:54:24Z,zee-moz,zee-moz,13,8,5
103,global-sprint,aadf1ff5e74f1e4d9d478fec026ce73eb5e0c49d,Update project-checklist.md,Zannah Marsh,2017-04-04T15:51:15Z,zee-moz,zee-moz,2,1,1
104,global-sprint,49090cf0fdb9eeb1e80384831896556c9d39ab60,Update contents.html,Zannah Marsh,2017-04-04T15:49:36Z,zee-moz,zee-moz,2,1,1
105,global-sprint,1b482e111bf87b65e9aceff791a89f6ce119f4e8,Update participants.md,Zannah Marsh,2017-04-04T15:49:13Z,zee-moz,zee-moz,2,1,1
106,global-sprint,250d9fc4af0ffd93a981c98a80bb9a5ccafa54e1,Update contents.html,Zannah Marsh,2017-04-04T15:47:34Z,zee-moz,zee-moz,2,1,1
107,global-sprint,9ebd5297aab91dfcc84cfbd4d8bc0f4394332bac,Delete sites.md,Zannah Marsh,2017-04-04T15:46:07Z,zee-moz,zee-moz,5,0,5
108,global-sprint,2613bef803749b9c3504250cb8c285c1ee824201,Update participants.md,Zannah Marsh,2017-04-04T15:45:49Z,zee-moz,zee-moz,2,1,1
109,global-sprint,d6280e8bf11fd4368715f8e97e30b23d761881fe,updated with links and extras,zee-moz,2017-04-03T21:37:15Z,zee-moz,zee-moz,31,21,10
110,global-sprint,405081b73087e0171597b498daf2f23b4a2467e7,removed file,zee-moz,2017-04-03T15:32:28Z,zee-moz,zee-moz,68,0,68
111,global-sprint,05b0a6b52ae1974893ebffd5ac3728c380dc9bf6,content edits :),zee-moz,2017-04-03T15:29:01Z,zee-moz,zee-moz,97,95,2
112,global-sprint,9816182352b6cd3f3f7602185264fa79c24cb37a,change video url,Abigail Cabunoc,2017-03-31T19:39:54Z,acabunoc,acabunoc,8,4,4
113,global-sprint,867dd7e394d5e63d2a717906f737699c9dce9409,Update contents.html,Zannah Marsh,2017-03-31T14:51:13Z,zee-moz,zee-moz,3,2,1
114,global-sprint,70c921e3f6ea92fa750d2902050d67674903cc07,added video,zee-moz,2017-03-31T14:42:35Z,zee-moz,zee-moz,9,6,3
115,global-sprint,a159e07f06dcfe11e810c0f51a17d66f0db80a7c,"added new site host file, edited participants",zee-moz,2017-03-31T14:13:41Z,zee-moz,zee-moz,2,1,1
