,reponame,commitid,commitmsg,commitauthor,commitauthordate,comauthorlogin,shaauthorlogin,stats_total,stats_addns,stats_delns
33,build-mozharness,62cd4d7c8051c3a7776667f6939f791f05803d75,elementary errorRegex implemented in runCommand,Aki Sasaki,2010-06-02T19:18:22Z,escapewindow,escapewindow,38,31,7
34,build-mozharness,8e2711aa8b5b3410ad35169468038a1763afc2c9,runCommand !,Aki Sasaki,2010-06-02T18:34:43Z,escapewindow,escapewindow,37,33,4
35,build-mozharness,fbf193f93865d40d0e07d74f1fcc8142baca1023,ready to sign. created a move() function; ready to write a runCommand(),Aki Sasaki,2010-06-02T18:04:11Z,escapewindow,escapewindow,44,30,14
36,build-mozharness,d58746af9fb7be2461d78edec90f7a47725ec062,"at least build the urls properly in the platforms/locales loop. need to add hg support, download+sign the debs, create install files, upload",Aki Sasaki,2010-06-02T00:38:29Z,escapewindow,escapewindow,42,21,21
37,build-mozharness,f0eacaf6eb104a8777eeae3bf843a9b17e6951b9,added a config file search path to the want list. added a default option to queryVar(). moved BasicFunctions inheritance to MaemoDebSigner which isn't ideal but works. added a debname option. added a queryLocales() function.,Aki Sasaki,2010-06-02T00:10:37Z,escapewindow,escapewindow,77,64,13
38,build-mozharness,a2f658efbc313c1b8ab75de3574b50dc8cc0c820,comments,Aki Sasaki,2010-06-01T23:24:54Z,escapewindow,escapewindow,14,13,1
39,build-mozharness,ffec4266d30156ed14259b73ad85dd8602e6541b,"clean up logging a little bit more. remove the BasicFunctions methods
from MaemoDebSigner. add special ""ignore"" log level. log rather than
print in the BasicFunctions methods.",Aki Sasaki,2010-06-01T23:17:46Z,escapewindow,escapewindow,34,15,19
40,build-mozharness,8e41df970e0ae8678454bd646887b2ec8b1bcafc,"further develop signdebs.py; move Functions into BasicFunctions class in
Log.py.  Up for bikeshedding whether this goes in BaseLog.",Aki Sasaki,2010-06-01T22:50:35Z,escapewindow,escapewindow,168,74,94
41,build-mozharness,90bdb22c9cf188d4845690758571975f234b2edc,"woo, parseArgs -> config -> logLevel works !!!",Aki Sasaki,2010-06-01T22:04:48Z,escapewindow,escapewindow,99,70,29
42,build-mozharness,2e0ffea95921cbd3639e541af53e32ae1ba4c7fa,put the log aliases back in Log.Base,Aki Sasaki,2010-06-01T20:58:22Z,escapewindow,escapewindow,25,23,2
43,build-mozharness,96f6d20a02b2030cb552e957e1115bc6c67f7c3d,fix the stupid defaultLog* confusion,Aki Sasaki,2010-06-01T20:19:41Z,escapewindow,escapewindow,46,21,25
44,build-mozharness,6dff083ba433174f03395de078869c6b1bfa2254,more comments. -v -> --logLevel. Config unit tests use logger. fix dupe log messages from MaemoDebSigner. Thinking about going back and fixing the stupid defaultLogLevel/logLevel thing.,Aki Sasaki,2010-06-01T20:15:24Z,escapewindow,escapewindow,35,19,16
45,build-mozharness,d15e9b54c4372a6cc7bf301aa74908b80cd525ac,SimpleConfig has a newLogObj(). nice n simple,Aki Sasaki,2010-06-01T19:03:43Z,escapewindow,escapewindow,39,34,5
46,build-mozharness,3af8d8ba06979171323cfd139c9d7449320caa9b,logObj is now an attr of config. just like i remember it.,Aki Sasaki,2010-06-01T18:40:21Z,escapewindow,escapewindow,81,51,30
47,build-mozharness,74b83c215ad7910e33ddee9f862194cd86f0f0a8,"add Functions in a kind of weird form atm. add OptionParser. make _clearHandlers less touchy. logFile->logPath. getting further on the signdebs, but still nothing functional.",Aki Sasaki,2010-05-28T05:27:05Z,escapewindow,escapewindow,209,136,73
48,build-mozharness,2f9dad2607992e26bd497301af942e65b0a16f13,"more stuff to do with logging... put it all in self.log(), split by line, pformat instead of pprint",Aki Sasaki,2010-05-27T19:35:59Z,escapewindow,escapewindow,43,24,19
49,build-mozharness,b821adba1be40ba36331bf65ffc9b195ee9bb235,add .hgignore,Aki Sasaki,2010-05-27T18:46:00Z,escapewindow,escapewindow,5,5,0
50,build-mozharness,bf4cdff5a8bb67b40644058fd49d9e390d891b9f,clean up configs. move a bit further with MAemoDebSigner but it's a little ugly and non-functional still.,Aki Sasaki,2010-05-25T23:37:19Z,escapewindow,escapewindow,44,29,15
51,build-mozharness,ee0a97a42fa1873786349e2f099936d112198d93,config mapping. and some other tweaks.,Aki Sasaki,2010-05-25T22:49:50Z,escapewindow,escapewindow,101,57,44
52,build-mozharness,07db29076c51695013dac98afa5868fe7f9bd0b2,add SimpleFileLogger + start of signdebs.py,Aki Sasaki,2010-05-25T20:31:36Z,escapewindow,escapewindow,245,222,23
53,build-mozharness,8fbd54bee5e1db149e0afb4d5f672003ab778db8,os.path.join,Aki Sasaki,2010-05-25T19:53:29Z,escapewindow,escapewindow,13,7,6
54,build-mozharness,463106a0dd09841066097b19e2697cd49c8dde50,"generic test.json, ParanoidConfig",Aki Sasaki,2010-05-25T18:45:31Z,escapewindow,escapewindow,154,119,35
55,build-mozharness,6788561d07fabad7947919cd5ffbae0b4a421dc5,"basic Config

--HG--
rename : configs/deb_repos/trunk_nightly.json => configs/test/test.json",Aki Sasaki,2010-05-25T17:30:03Z,escapewindow,escapewindow,90,87,3
56,build-mozharness,d9e7ea2635ffb1057d9fc29f162dea254ef3c69f,clean up a bit.,Aki Sasaki,2010-05-25T09:39:04Z,escapewindow,escapewindow,31,10,21
57,build-mozharness,0da6da274b413932ed108d01fa6cecd61afe9645,with more comments,Aki Sasaki,2010-05-25T09:31:53Z,escapewindow,escapewindow,11,7,4
58,build-mozharness,8e34fd9f054be0768a33715794f33f133704da02,create the MultiFileLogger with tests :),Aki Sasaki,2010-05-25T09:27:08Z,escapewindow,escapewindow,153,104,49
59,build-mozharness,9e070c52b91e2f1458ee1589904345d39ab01ad1,"starting something, or wasting my time.  Log.py + a scratch trunk_nightly.json",Aki Sasaki,2010-05-25T08:20:41Z,escapewindow,escapewindow,168,168,0
60,build-mozharness,fc3c621e02f15a34989eac397da69ffbed2a2e11,try copying the mobile-l10n.js in instead of doing the two-part deb extraction,Aki Sasaki,2010-08-03T00:03:00Z,escapewindow,escapewindow,21,14,7
61,build-mozharness,e97110fdd9fe402425946be8b98f5ffc0a1895a9,"duh, ar/tar can be done outside of scratchbox",Aki Sasaki,2010-08-02T23:11:04Z,escapewindow,escapewindow,30,12,18
62,build-mozharness,1e6313d43ab28e03fbd8e0ebc8167c224949665b,"if no pipe, ar p -> ar x",Aki Sasaki,2010-08-02T22:54:59Z,escapewindow,escapewindow,6,3,3
63,build-mozharness,0e7d88d04d133653e9a5088745362a354a3797f1,"ok, sbox doesn't like pipes",Aki Sasaki,2010-08-02T22:50:31Z,escapewindow,escapewindow,20,13,7
64,build-mozharness,55c3ea49e4bc3980c4c667e68c9a2b64ed928d82,absolute paths to the rescue?,Aki Sasaki,2010-08-02T22:43:31Z,escapewindow,escapewindow,24,14,10
65,build-mozharness,cd36ed044c2ba81e2dd87805b4f4e34eedd0657b,fix pipes in sbox?,Aki Sasaki,2010-08-02T22:29:29Z,escapewindow,escapewindow,9,6,3
66,build-mozharness,6eef2476ada8ab6572461f9df98f324a26602cc5,get a working multilocale repack? (thisisnotahacknoreally),Aki Sasaki,2010-08-02T22:20:52Z,escapewindow,escapewindow,41,18,23
67,build-mozharness,b51cbbe6d2ff54b415d76dbcdd0150fa260a483e,that didn't work. trying to track down the deb name/version source.,Aki Sasaki,2010-08-02T20:40:05Z,escapewindow,escapewindow,4,2,2
68,build-mozharness,2afcf28dae7a5971da35d3d55687844c5e06a576,fix the deb name?,Aki Sasaki,2010-08-02T20:33:59Z,escapewindow,escapewindow,19,15,4
69,build-mozharness,b82ef4b919e262ae24dc511d65e63ee0769b9bcf,attempts at actually making the deb,Aki Sasaki,2010-08-02T20:16:02Z,escapewindow,escapewindow,4,2,2
70,build-mozharness,c7037a914e821bcbbadaffeb8a8de65dec9b4256,fix #1,Aki Sasaki,2010-08-02T20:12:40Z,escapewindow,escapewindow,2,1,1
71,build-mozharness,2d36082e23cc407d4dd1c01826e4348c94b43fad,work around compare-locales non-objdir-hardcodedness?,Aki Sasaki,2010-08-02T20:09:58Z,escapewindow,escapewindow,12,7,5
72,build-mozharness,f8217b208ffb767d93f7c72d5dffe208f774a322,fix #2,Aki Sasaki,2010-08-02T19:57:36Z,escapewindow,escapewindow,6,2,4
73,build-mozharness,501e4b0d9382eb6c1d3d3333639e41791a4d9421,fix #1,Aki Sasaki,2010-08-02T19:56:10Z,escapewindow,escapewindow,2,1,1
74,build-mozharness,629dd89d7cd716af526baa4c99c6e309d060ee4c,untested; adding objdir,Aki Sasaki,2010-08-02T19:54:12Z,escapewindow,escapewindow,63,44,19
75,build-mozharness,d3fbc6d179084066a5aba65674e2e8e97f777f0d,dist clean. checking before attempting to move to objdir,Aki Sasaki,2010-08-02T19:38:16Z,escapewindow,escapewindow,2,2,0
76,build-mozharness,6734d7b2c7976a9c3cb326c4a562cfa16172e71b,try to fix multilocale repack (no build),Aki Sasaki,2010-07-30T22:14:22Z,escapewindow,escapewindow,10,6,4
77,build-mozharness,003f4ddb32ea856f1198baae0442ec46257a6dd3,fix mergedir?,Aki Sasaki,2010-07-30T22:07:58Z,escapewindow,escapewindow,13,11,2
78,build-mozharness,0af087cc44a042f35ddbe25296effe9c0506d4e0,don't add errorRegex to getOutputFromCommand calls from _processCommand,Aki Sasaki,2010-07-30T21:58:40Z,escapewindow,escapewindow,8,4,4
79,build-mozharness,16d5cb12cd43d298e140803ddab8c1b3b5ab292b,fix repackage-deb. add PythonErrorRegex to all Maemo _processCommand errorRegexes; we may get dups =(,Aki Sasaki,2010-07-30T21:57:02Z,escapewindow,escapewindow,8,6,2
80,build-mozharness,a24de8d40b7b959952a73b9a4f9864d9d50ef3de,repack done?,Aki Sasaki,2010-07-30T21:52:43Z,escapewindow,escapewindow,30,22,8
81,build-mozharness,368f57adea4ebbbad41faab7c4838693a57450e5,"l10nDir, fix mozillaDir",Aki Sasaki,2010-07-30T21:32:40Z,escapewindow,escapewindow,21,17,4
82,build-mozharness,a1fae9519d9fed6ba3c162a6bf9b09cbc2cc9ab2,fixes.,Aki Sasaki,2010-07-30T21:27:11Z,escapewindow,escapewindow,9,2,7
83,build-mozharness,7c16bafda68d752205459ad8512a7383ec7d42dc,move around actions a bit to make more sense,Aki Sasaki,2010-07-30T21:21:39Z,escapewindow,escapewindow,124,66,58
