,reponame,commitid,commitmsg,commitauthor,commitauthordate,comauthorlogin,shaauthorlogin,stats_total,stats_addns,stats_delns
0,example-search-addon,64cd5947ea81e25d47bf27cd99c2dff03253f528,Don't set defaultenginename preference on Firefox 23+. Fixes #1.,Kris Maglione,2013-08-26T23:31:48Z,kmaglione,kmaglione,6,4,2
1,example-search-addon,98fe85e45137196fa5baa41c4343f5977457d861,Add Jetpack support.,Kris Maglione,2013-03-06T01:30:28Z,kmaglione,kmaglione,68,64,4
2,example-search-addon,fd6c7faba2091a9c88abbfd3d06ce39808dcd723,Initial checkin.,Kris Maglione,2013-02-22T21:24:54Z,kmaglione,kmaglione,475,475,0
