,reponame,commitid,commitmsg,commitauthor,commitauthordate,comauthorlogin,shaauthorlogin,stats_total,stats_addns,stats_delns
36,ActiveData-ETL,cc93629148df871b8783abdb078c7624329d1765,seems to record logs for later etl,Kyle Lahnakoski,2014-12-31T13:19:52Z,Kyle Lahnakoski,Kyle Lahnakoski,76,50,26
37,ActiveData-ETL,10bf59bac1121a02c19c8db4566add1ce8901f0c,fix pulse synch,Kyle Lahnakoski,2014-12-31T11:26:24Z,Kyle Lahnakoski,Kyle Lahnakoski,2,1,1
38,ActiveData-ETL,6339494109d970686d9b49dfa915c32844d983b8,fix talos,Kyle Lahnakoski,2014-12-31T11:19:55Z,Kyle Lahnakoski,Kyle Lahnakoski,431,249,182
39,ActiveData-ETL,e967614ddc64ef5f1fccb9114c518fd97a3e9cf0,rename,Kyle Lahnakoski,2014-12-30T19:18:46Z,Kyle Lahnakoski,Kyle Lahnakoski,1,1,0
40,ActiveData-ETL,185a9ba12e551b88bf62b2e42d84d50fc659067f,process pulse logs into unittest logs using aws sqs,Kyle Lahnakoski,2014-12-30T19:13:52Z,Kyle Lahnakoski,Kyle Lahnakoski,245,133,112
41,ActiveData-ETL,6aedb47ede85c0361899cd6c6d6f80a51ff56d56,pulse_logger now fills queue with s3 keys to be processed,Kyle Lahnakoski,2014-12-30T16:35:17Z,Kyle Lahnakoski,Kyle Lahnakoski,121,97,24
42,ActiveData-ETL,3101b5401e51b71252499f97b679b9608b5382ef,"log unittests, with added etl metadata",Kyle Lahnakoski,2014-12-30T14:45:15Z,Kyle Lahnakoski,Kyle Lahnakoski,462,282,180
43,ActiveData-ETL,23be43b842239af5a38b23ff2e44e2e6d7b1a647,experiment with reversible queue,Kyle Lahnakoski,2014-12-29T06:38:20Z,Kyle Lahnakoski,Kyle Lahnakoski,875,723,152
44,ActiveData-ETL,0d143d5b3b17c8f232fbf0c203145947e014fb33,"handle missing test_start, missing test_end, malformed json, crashes, structured log url is null",Kyle Lahnakoski,2014-12-25T17:11:20Z,Kyle Lahnakoski,Kyle Lahnakoski,219,148,71
45,ActiveData-ETL,16e0b084de85214f0583404a1baa53cde8d0e788,"add LogSummary abstraction, like Andrew",Kyle Lahnakoski,2014-12-25T02:46:53Z,Kyle Lahnakoski,Kyle Lahnakoski,154,99,55
